year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,7,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1740.00,602.00,201.51,22.46,221.62,0.00,156.41,40.00,24.00,46030.00,16824.00,2758.00,13738.00,0.00,12710.00
2025,7,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",88.00,21.00,9.28,0.65,2.49,0.00,8.58,1.00,1.00,1515.00,673.00,22.00,114.00,0.00,706.00
2025,7,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",138.00,42.00,21.86,4.51,6.14,0.00,9.49,2.00,3.00,3129.00,1158.00,1061.00,202.00,0.00,708.00
2025,7,DL,Delta Air Lines Network,MEM,"Memphis, TN: Memphis International",412.00,91.00,37.92,5.45,12.43,0.00,35.20,5.00,0.00,6049.00,2621.00,382.00,568.00,0.00,2478.00
2025,7,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",930.00,313.00,120.93,12.26,111.25,0.00,68.56,32.00,11.00,24881.00,9203.00,1312.00,7990.00,0.00,6376.00
2025,7,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",407.00,73.00,32.87,2.38,9.41,0.00,28.34,3.00,1.00,5493.00,2416.00,378.00,464.00,0.00,2235.00
2025,7,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",122.00,32.00,17.22,1.10,7.69,0.00,5.99,3.00,0.00,2487.00,1595.00,59.00,446.00,0.00,387.00
2025,7,DL,Delta Air Lines Network,MOB,"Mobile, AL: Mobile Regional",93.00,25.00,11.31,0.08,2.49,0.00,11.12,1.00,0.00,1960.00,1019.00,9.00,184.00,0.00,748.00
2025,7,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",164.00,40.00,16.73,0.81,4.62,0.00,17.84,0.00,0.00,3184.00,1111.00,37.00,757.00,0.00,1279.00
2025,7,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",93.00,26.00,9.59,0.00,3.60,0.00,12.82,0.00,1.00,1581.00,614.00,0.00,179.00,0.00,788.00
2025,7,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6539.00,1387.00,442.00,49.46,290.58,0.14,604.82,48.00,32.00,122940.00,49740.00,4970.00,17680.00,34.00,50516.00
2025,7,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",611.00,157.00,70.57,6.66,42.47,0.00,37.31,9.00,0.00,10336.00,5004.00,459.00,2285.00,0.00,2588.00
2025,7,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",257.00,81.00,41.14,1.68,26.18,0.00,12.00,1.00,1.00,4381.00,2345.00,96.00,1032.00,0.00,908.00
2025,7,DL,Delta Air Lines Network,OGG,"Kahului, HI: Kahului Airport",93.00,14.00,10.00,0.00,2.00,0.00,2.00,2.00,0.00,798.00,640.00,0.00,38.00,0.00,120.00
2025,7,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",147.00,47.00,22.79,1.50,5.76,0.00,16.95,3.00,1.00,3380.00,1512.00,225.00,404.00,0.00,1239.00
2025,7,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",147.00,50.00,26.87,1.53,6.30,0.00,15.30,0.00,4.00,3843.00,1997.00,127.00,252.00,0.00,1467.00
2025,7,DL,Delta Air Lines Network,ONT,"Ontario, CA: Ontario International",176.00,34.00,18.12,2.99,4.58,0.00,8.31,1.00,0.00,3566.00,2211.00,283.00,332.00,0.00,740.00
2025,7,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1078.00,367.00,109.64,8.64,176.78,0.00,71.95,29.00,12.00,31779.00,9424.00,1712.00,14802.00,0.00,5841.00
2025,7,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",315.00,107.00,45.94,4.31,32.01,1.00,23.74,4.00,0.00,7114.00,3010.00,465.00,1770.00,32.00,1837.00
2025,7,DL,Delta Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",609.00,170.00,90.10,6.47,35.93,0.00,37.49,25.00,4.00,11605.00,6407.00,639.00,2033.00,0.00,2526.00
2025,7,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",740.00,170.00,90.55,4.00,31.72,0.00,43.72,6.00,0.00,10849.00,6274.00,511.00,1521.00,0.00,2543.00
2025,7,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",586.00,192.00,76.43,4.90,72.27,0.00,38.40,9.00,4.00,14223.00,5574.00,642.00,5318.00,0.00,2689.00
2025,7,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",886.00,215.00,97.95,5.62,59.74,0.00,51.68,10.00,1.00,15325.00,9223.00,460.00,2573.00,0.00,3069.00
2025,7,DL,Delta Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",308.00,68.00,31.26,4.65,15.24,0.00,16.85,3.00,0.00,5171.00,3002.00,405.00,551.00,0.00,1213.00
2025,7,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",268.00,61.00,31.36,5.23,10.97,0.00,13.44,3.00,0.00,4338.00,2130.00,323.00,804.00,0.00,1081.00
2025,7,DL,Delta Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",62.00,25.00,14.83,0.63,2.36,0.00,7.18,0.00,0.00,2264.00,1476.00,87.00,137.00,0.00,564.00
2025,7,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",122.00,48.00,23.63,3.31,9.59,0.00,11.46,3.00,0.00,3289.00,1869.00,327.00,355.00,0.00,738.00
2025,7,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",178.00,47.00,19.43,1.75,14.03,0.00,11.78,2.00,0.00,2639.00,953.00,139.00,656.00,0.00,891.00
2025,7,DL,Delta Air Lines Network,RAP,"Rapid City, SD: Rapid City Regional",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",1084.00,298.00,106.68,10.29,79.85,0.00,101.18,9.00,6.00,23487.00,9390.00,984.00,3535.00,0.00,9578.00
2025,7,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",285.00,92.00,41.64,3.38,21.55,0.00,25.44,4.00,4.00,6577.00,3177.00,314.00,1306.00,0.00,1780.00
2025,7,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",124.00,35.00,24.00,0.88,4.33,0.00,5.79,0.00,0.00,2641.00,2154.00,52.00,141.00,0.00,294.00
2025,7,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31.00,12.00,5.40,0.00,1.57,0.00,5.03,1.00,0.00,722.00,358.00,0.00,46.00,0.00,318.00
2025,7,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",91.00,28.00,13.38,1.42,2.77,0.00,10.42,5.00,0.00,1922.00,934.00,117.00,136.00,0.00,735.00
2025,7,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",572.00,138.00,72.72,5.51,33.40,0.00,26.36,8.00,0.00,9799.00,4900.00,609.00,2119.00,0.00,2171.00
2025,7,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",849.00,221.00,93.77,4.27,66.24,0.00,56.73,9.00,2.00,13743.00,6626.00,284.00,2900.00,0.00,3933.00
2025,7,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",609.00,159.00,82.12,6.65,29.10,0.00,41.12,5.00,1.00,10277.00,5910.00,430.00,1247.00,0.00,2690.00
2025,7,DL,Delta Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",324.00,93.00,43.90,10.02,16.73,0.00,22.35,2.00,1.00,5229.00,2798.00,464.00,710.00,0.00,1257.00
2025,7,DL,Delta Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31.00,11.00,4.60,2.50,1.59,0.00,2.31,1.00,1.00,2372.00,1161.00,951.00,117.00,0.00,143.00
2025,7,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",228.00,47.00,20.32,1.35,13.45,0.00,11.88,2.00,1.00,3700.00,2110.00,139.00,525.00,0.00,926.00
2025,7,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2970.00,482.00,174.21,19.55,119.86,0.00,168.38,35.00,6.00,40670.00,18927.00,1843.00,5585.00,0.00,14315.00
2025,7,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1233.00,347.00,130.12,15.50,125.51,0.00,75.87,7.00,0.00,22158.00,9490.00,1438.00,6415.00,0.00,4815.00
2025,7,DL,Delta Air Lines Network,SGF,"Springfield, MO: Springfield-Branson National",49.00,17.00,8.99,1.84,3.57,0.00,2.61,0.00,0.00,970.00,307.00,316.00,191.00,0.00,156.00
2025,7,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",262.00,59.00,28.34,5.24,12.92,0.00,12.49,1.00,0.00,3778.00,1835.00,473.00,467.00,0.00,1003.00
2025,7,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",314.00,77.00,39.42,1.69,23.33,0.00,12.56,0.00,2.00,4673.00,2583.00,107.00,1302.00,0.00,681.00
2025,7,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4748.00,875.00,292.98,35.09,161.00,0.00,385.93,23.00,5.00,65476.00,25312.00,2983.00,7125.00,0.00,30056.00
2025,7,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",356.00,75.00,34.76,6.91,9.79,0.00,23.54,2.00,0.00,4636.00,2500.00,349.00,354.00,0.00,1433.00
2025,7,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",396.00,91.00,45.27,1.55,26.82,0.00,17.36,2.00,1.00,5026.00,2981.00,170.00,987.00,0.00,888.00
2025,7,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",240.00,52.00,26.50,1.96,8.83,0.00,14.71,3.00,1.00,2930.00,1524.00,119.00,508.00,0.00,779.00
2025,7,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",506.00,121.00,63.58,7.69,16.43,0.00,33.31,4.00,2.00,8753.00,4424.00,720.00,827.00,0.00,2782.00
2025,7,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",97.00,22.00,8.53,0.00,10.93,0.00,2.54,0.00,0.00,1079.00,485.00,0.00,514.00,0.00,80.00
2025,7,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",4.00,2.00,1.38,0.00,0.62,0.00,0.00,0.00,0.00,53.00,32.00,0.00,21.00,0.00,0.00
2025,7,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",122.00,36.00,17.26,1.36,2.59,0.00,14.79,4.00,0.00,1934.00,933.00,116.00,141.00,0.00,744.00
2025,7,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",136.00,48.00,20.63,3.20,3.66,0.00,20.50,0.00,0.00,4085.00,1589.00,277.00,188.00,0.00,2031.00
2025,7,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1179.00,431.00,187.36,21.12,98.79,0.00,123.74,21.00,5.00,32232.00,14621.00,1998.00,6171.00,0.00,9442.00
2025,7,DL,Delta Air Lines Network,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",58.00,17.00,4.93,2.93,2.14,0.00,7.00,1.00,1.00,1509.00,417.00,651.00,96.00,0.00,345.00
2025,7,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",146.00,33.00,13.28,2.54,7.63,0.00,9.55,2.00,0.00,1779.00,758.00,154.00,274.00,0.00,593.00
2025,7,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",62.00,13.00,7.95,1.74,2.82,0.00,0.49,1.00,1.00,763.00,477.00,74.00,124.00,0.00,88.00
2025,7,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",62.00,24.00,9.07,1.43,3.06,0.00,10.45,0.00,0.00,1856.00,1046.00,87.00,179.00,0.00,544.00
2025,7,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",158.00,42.00,20.10,2.95,6.86,0.00,12.10,3.00,0.00,3144.00,1647.00,153.00,298.00,0.00,1046.00
2025,7,DL,Delta Air Lines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",262.00,53.00,30.64,2.20,5.36,0.00,14.80,5.00,0.00,3439.00,1711.00,91.00,322.00,0.00,1315.00
2025,7,DL,Delta Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",64.00,11.00,7.29,0.00,2.15,0.00,1.57,2.00,0.00,1284.00,1153.00,0.00,68.00,0.00,63.00
2025,7,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1427.00,584.00,148.32,13.75,199.27,0.00,222.67,53.00,3.00,52018.00,14855.00,1259.00,11863.00,0.00,24041.00
2025,7,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",161.00,51.00,16.30,1.73,14.23,0.00,18.74,9.00,0.00,3668.00,898.00,310.00,718.00,0.00,1742.00
2025,7,F9,Frontier Airlines,BDL,"Hartford, CT: Bradley International",55.00,17.00,2.78,0.78,11.62,0.00,1.82,2.00,0.00,1027.00,244.00,73.00,581.00,0.00,129.00
2025,7,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",82.00,25.00,4.69,0.00,6.01,0.00,14.30,1.00,0.00,1971.00,529.00,0.00,318.00,0.00,1124.00
2025,7,F9,Frontier Airlines,BOI,"Boise, ID: Boise Air Terminal",9.00,4.00,1.39,0.00,0.15,0.00,2.46,0.00,0.00,143.00,50.00,0.00,5.00,0.00,88.00
2025,7,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",82.00,28.00,7.61,0.00,2.73,0.00,17.66,2.00,0.00,2793.00,540.00,0.00,91.00,0.00,2162.00
2025,7,F9,Frontier Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",42.00,13.00,7.92,0.00,0.91,0.00,4.16,1.00,0.00,1269.00,977.00,0.00,27.00,0.00,265.00
2025,7,F9,Frontier Airlines,BTV,"Burlington, VT: Patrick Leahy Burlington International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,F9,Frontier Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",86.00,25.00,9.11,0.86,3.18,0.00,11.85,2.00,1.00,1453.00,462.00,44.00,162.00,0.00,785.00
2025,7,F9,Frontier Airlines,BUR,"Burbank, CA: Bob Hope",9.00,4.00,2.01,0.00,0.05,0.00,1.94,0.00,0.00,112.00,53.00,0.00,1.00,0.00,58.00
2025,7,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",283.00,121.00,38.04,3.70,48.82,0.00,30.43,12.00,3.00,8648.00,2157.00,435.00,2647.00,0.00,3409.00
2025,7,F9,Frontier Airlines,CHS,"Charleston, SC: Charleston AFB/International",8.00,2.00,1.31,0.00,0.00,0.00,0.69,0.00,0.00,103.00,76.00,0.00,0.00,0.00,27.00
2025,7,F9,Frontier Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",18.00,5.00,0.33,0.00,3.67,0.00,1.00,0.00,0.00,220.00,8.00,0.00,181.00,0.00,31.00
2025,7,F9,Frontier Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",532.00,143.00,40.03,2.23,35.27,0.00,65.47,5.00,3.00,11645.00,2844.00,62.00,2604.00,0.00,6135.00
2025,7,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",212.00,63.00,20.95,0.37,11.32,0.00,30.35,6.00,0.00,5997.00,1728.00,32.00,989.00,0.00,3248.00
2025,7,F9,Frontier Airlines,CMH,"Columbus, OH: John Glenn Columbus International",32.00,12.00,6.01,0.00,0.54,0.00,5.45,0.00,0.00,818.00,388.00,0.00,31.00,0.00,399.00
2025,7,F9,Frontier Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",265.00,93.00,18.92,5.61,16.16,0.00,52.31,5.00,1.00,8681.00,1732.00,358.00,963.00,0.00,5628.00
2025,7,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",84.00,27.00,6.30,1.27,13.01,0.00,6.42,1.00,3.00,3058.00,477.00,93.00,1011.00,0.00,1477.00
2025,7,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1952.00,631.00,147.04,13.76,258.17,0.00,212.03,38.00,2.00,62140.00,16098.00,1659.00,19855.00,0.00,24528.00
2025,7,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",684.00,217.00,71.06,6.61,56.61,0.00,82.72,33.00,0.00,19818.00,8480.00,443.00,2833.00,0.00,8062.00
2025,7,F9,Frontier Airlines,DSM,"Des Moines, IA: Des Moines International",8.00,5.00,1.43,0.00,2.42,0.00,1.16,0.00,0.00,348.00,197.00,0.00,78.00,0.00,73.00
2025,7,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",183.00,45.00,21.78,0.46,4.53,0.00,18.24,2.00,0.00,2630.00,1014.00,46.00,162.00,0.00,1408.00
2025,7,F9,Frontier Airlines,ELP,"El Paso, TX: El Paso International",43.00,5.00,3.17,0.00,1.00,0.00,0.83,1.00,0.00,371.00,230.00,0.00,22.00,0.00,119.00
2025,7,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",93.00,44.00,12.04,1.00,14.44,0.00,16.52,2.00,1.00,5428.00,1975.00,144.00,1166.00,0.00,2143.00
2025,7,F9,Frontier Airlines,FAR,"Fargo, ND: Hector International",22.00,3.00,1.70,0.00,0.10,0.00,1.20,0.00,0.00,421.00,192.00,0.00,4.00,0.00,225.00
2025,7,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",106.00,38.00,10.82,1.27,3.81,0.00,22.09,4.00,1.00,3442.00,959.00,54.00,206.00,0.00,2223.00
2025,7,F9,Frontier Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",22.00,7.00,1.51,0.57,3.55,0.00,1.37,0.00,0.00,191.00,26.00,36.00,106.00,0.00,23.00
2025,7,F9,Frontier Airlines,GEG,"Spokane, WA: Spokane International",14.00,3.00,2.52,0.00,0.48,0.00,0.00,0.00,0.00,104.00,95.00,0.00,9.00,0.00,0.00
2025,7,F9,Frontier Airlines,GRB,"Green Bay, WI: Green Bay Austin Straubel International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,F9,Frontier Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",47.00,9.00,2.86,1.00,2.64,0.00,2.51,0.00,0.00,693.00,220.00,29.00,148.00,0.00,296.00
2025,7,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",171.00,66.00,18.38,2.26,23.02,0.00,22.34,12.00,1.00,6032.00,1694.00,125.00,2063.00,0.00,2150.00
2025,7,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",320.00,122.00,36.66,3.37,28.93,0.00,53.04,4.00,0.00,9385.00,2287.00,224.00,1639.00,0.00,5235.00
2025,7,F9,Frontier Airlines,IND,"Indianapolis, IN: Indianapolis International",102.00,29.00,4.85,3.55,5.84,0.00,14.76,1.00,0.00,2519.00,481.00,262.00,262.00,0.00,1514.00
2025,7,F9,Frontier Airlines,ISP,"Islip, NY: Long Island MacArthur",81.00,41.00,7.58,4.18,8.39,0.00,20.86,3.00,0.00,4579.00,1749.00,359.00,529.00,0.00,1942.00
2025,7,F9,Frontier Airlines,JAX,"Jacksonville, FL: Jacksonville International",59.00,16.00,6.68,0.00,3.35,0.00,5.97,2.00,0.00,1822.00,864.00,0.00,227.00,0.00,731.00
2025,7,F9,Frontier Airlines,JFK,"New York, NY: John F. Kennedy International",309.00,103.00,37.82,1.00,33.96,0.00,30.23,6.00,1.00,5999.00,2246.00,28.00,1524.00,0.00,2201.00
2025,7,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",992.00,286.00,76.38,7.42,60.46,0.00,141.74,24.00,5.00,26808.00,9372.00,374.00,3288.00,0.00,13774.00
2025,7,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",426.00,136.00,49.67,3.99,37.93,0.00,44.41,13.00,0.00,8770.00,3604.00,206.00,1820.00,0.00,3140.00
2025,7,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",214.00,80.00,13.82,2.88,44.08,0.00,19.22,10.00,3.00,9070.00,1836.00,766.00,4350.00,0.00,2118.00
2025,7,F9,Frontier Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9.00,5.00,2.49,0.00,0.05,0.00,2.46,1.00,0.00,205.00,124.00,0.00,2.00,0.00,79.00
2025,7,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",21.00,10.00,6.04,0.00,3.13,0.00,0.83,0.00,0.00,521.00,338.00,0.00,107.00,0.00,76.00
2025,7,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1309.00,465.00,111.61,9.73,116.67,0.00,226.99,36.00,9.00,46920.00,11896.00,2736.00,7612.00,0.00,24676.00
2025,7,F9,Frontier Airlines,MDT,"Harrisburg, PA: Harrisburg International",13.00,3.00,2.02,0.00,0.00,0.00,0.98,0.00,0.00,533.00,51.00,0.00,0.00,0.00,482.00
2025,7,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",160.00,69.00,16.26,2.41,7.16,0.00,43.17,2.00,1.00,6366.00,1710.00,215.00,345.00,0.00,4096.00
2025,7,F9,Frontier Airlines,MEM,"Memphis, TN: Memphis International",9.00,5.00,0.50,0.45,0.60,0.00,3.44,0.00,0.00,337.00,38.00,24.00,37.00,0.00,238.00
2025,7,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",334.00,129.00,33.55,4.15,35.79,0.00,55.51,11.00,0.00,11263.00,3190.00,294.00,2319.00,0.00,5460.00
2025,7,F9,Frontier Airlines,MKE,"Milwaukee, WI: General Mitchell International",8.00,3.00,0.44,0.00,0.40,0.00,2.15,0.00,0.00,483.00,94.00,0.00,108.00,0.00,281.00
2025,7,F9,Frontier Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",14.00,5.00,1.82,0.11,1.19,0.00,1.88,0.00,0.00,234.00,61.00,9.00,38.00,0.00,126.00
2025,7,F9,Frontier Airlines,MSO,"Missoula, MT: Missoula Montana",8.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,75.00,75.00,0.00,0.00,0.00,0.00
2025,7,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",78.00,31.00,8.60,1.23,0.66,0.00,20.51,0.00,0.00,2680.00,747.00,67.00,48.00,0.00,1818.00
2025,7,F9,Frontier Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",38.00,12.00,1.98,2.00,1.42,0.00,6.59,1.00,0.00,1049.00,103.00,199.00,203.00,0.00,544.00
2025,7,F9,Frontier Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",59.00,22.00,3.80,0.00,4.28,0.00,13.92,3.00,1.00,2100.00,344.00,0.00,375.00,0.00,1381.00
2025,7,F9,Frontier Airlines,OKC,"Oklahoma City, OK: Okc Will Rogers International",74.00,32.00,5.48,0.15,4.24,0.00,22.13,3.00,0.00,2930.00,1084.00,13.00,180.00,0.00,1653.00
2025,7,F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",27.00,8.00,0.52,1.72,0.77,0.00,5.00,0.00,0.00,532.00,18.00,186.00,78.00,0.00,250.00
2025,7,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",223.00,59.00,24.44,1.00,8.72,0.00,24.84,5.00,0.00,5229.00,2622.00,171.00,342.00,0.00,2094.00
2025,7,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",333.00,161.00,36.66,1.54,35.93,0.00,86.87,13.00,1.00,15311.00,3065.00,801.00,3445.00,0.00,8000.00
2025,7,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",26.00,4.00,2.89,0.73,0.11,0.00,0.27,0.00,0.00,241.00,170.00,46.00,8.00,0.00,17.00
2025,7,F9,Frontier Airlines,PAE,"Everett, WA: Seattle Paine Field International",24.00,11.00,2.94,0.00,1.12,0.00,6.94,0.00,0.00,1464.00,986.00,0.00,54.00,0.00,424.00
2025,7,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",24.00,11.00,3.41,0.00,3.19,0.00,4.40,1.00,0.00,1087.00,495.00,0.00,218.00,0.00,374.00
2025,7,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",145.00,40.00,16.21,1.00,2.15,0.00,20.65,4.00,0.00,4414.00,1554.00,103.00,519.00,0.00,2238.00
2025,7,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",725.00,339.00,87.42,14.09,68.82,0.00,168.68,41.00,1.00,41055.00,10639.00,2595.00,7942.00,0.00,19879.00
2025,7,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",519.00,149.00,39.34,3.62,21.25,0.00,84.80,11.00,0.00,13006.00,4025.00,182.00,972.00,0.00,7827.00
2025,7,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",36.00,13.00,2.44,0.33,3.44,0.00,6.78,1.00,0.00,1037.00,255.00,22.00,135.00,0.00,625.00
2025,7,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",12.00,2.00,0.94,0.00,1.06,0.00,0.00,0.00,0.00,1157.00,62.00,0.00,1095.00,0.00,0.00
2025,7,F9,Frontier Airlines,PSE,"Ponce, PR: Mercedita",26.00,2.00,1.97,0.00,0.03,0.00,0.00,0.00,0.00,186.00,183.00,0.00,3.00,0.00,0.00
2025,7,F9,Frontier Airlines,PSP,"Palm Springs, CA: Palm Springs International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,F9,Frontier Airlines,PWM,"Portland, ME: Portland International Jetport",4.00,3.00,1.61,1.00,0.39,0.00,0.00,0.00,0.00,229.00,128.00,57.00,44.00,0.00,0.00
2025,7,F9,Frontier Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",331.00,92.00,22.67,2.32,23.30,0.00,43.72,13.00,1.00,8526.00,1852.00,255.00,1147.00,0.00,5272.00
2025,7,F9,Frontier Airlines,RNO,"Reno, NV: Reno/Tahoe International",25.00,4.00,2.21,0.00,0.00,0.00,1.79,1.00,0.00,202.00,158.00,0.00,0.00,0.00,44.00
2025,7,F9,Frontier Airlines,RSW,"Fort Myers, FL: Southwest Florida International",72.00,15.00,3.70,0.00,3.90,0.00,7.40,1.00,0.00,1144.00,459.00,0.00,169.00,0.00,516.00
2025,7,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",266.00,107.00,27.70,2.02,27.53,0.00,49.74,8.00,0.00,8001.00,3156.00,255.00,1149.00,0.00,3441.00
